id,category,title_zh,title_en,opening_periods,websites,venue_zh,venue_en,address_zh,address_en,district
c62dcb6b-423f-11f1-81dc-dafe16e01704,exhibition,張宗憲AI x XR數碼藝術教育計劃： AI數碼古董珍玩藝術設計比賽成果展示會,Robert Chang AI x XR Digital Arts Education Program: AI Digital Antique & Art Design Competition Achievement Exhibition,2026-04-30~2026-05-03,['https://hkac.org.hk/calendar_detail/?u=robertcheungaixxr'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
43313733-423f-11f1-81dc-dafe16e01704,exhibition,六合彩50週年展覽,Mark Six 50th Anniversary Exhibition,2026-04-30~2026-05-09,['https://www.taikwun.hk/zh/programme/detail/mark-six-50th-anniversary-exhibition/1787'],Tai Kwun 大館,Tai Kwun,香港中環荷李活道10號,"10 Hollywood Road, Central, Hong Kong",hk_central_west
4127d94c-387f-11f1-81dc-dafe16e01704,exhibition,PMQ 繪本館「START FROM HERE」,PMQ Picture Book Library “START FROM HERE”,2026-04-22~2027-03-30,['https://www.pmq.org.hk/event/pmq-picture-book-library-start-from-here/?lang=ch'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
713a2145-33ba-11f1-887f-dafe16e01704,exhibition,,To Tibet,2026-04-11~2026-04-25,['https://www.instagram.com/wurearea/p/DWgoh90IHnc'],WURE AREA,WURE AREA,九龍灣宏照道11號寶隆中心B座7樓707室,"Unit 707, 7/F, Block B Po Lung Centre, 11 Wang Chiu Road, Kowloon Bay",kl_east
048a965d-300d-11f1-bb7f-dafe16e01704,exhibition,廖家明：神又係你，鬼又係你,Liao Jiaming: Spectres in Heaven,2026-04-11~2026-04-30,['https://www.videotage.org.hk/programme/liao-jiaming-spectres-in-heaven'],Videotage 錄映太奇,Videotage,香港土瓜灣馬頭角道63號牛棚藝術村13號,"Unit 13, Cattle Depot Artist Village, 63 Ma Tau Kok Road, To Kwa Wan, Hong Kong",kl_central
200e86ac-28eb-11f1-a125-dafe16e01704,exhibition,言猶在野,Into the Fields,2026-04-10~2026-05-10,['https://www.instagram.com/p/DWFSg-nDPtn'],POINTSMAN,POINTSMAN,香港西營盤第二街119號,"119 Second Street, Sai Ying Pun, Hong Kong",hk_central_west
13ac53e8-0172-11f1-a3e3-dafe16e01704,exhibition,ALAN──《雪山超級特攻》數碼藝術展覽,ALAN – Snowmelt Digital Art Exhibition,2026-04-03~2026-04-06,['https://www.westk.hk/tc/event/funfest/snowmelt-digital-art-exhibition'],自由空間大盒,"The Box, Freespace",香港西九文化區博物館道18號,"18 Museum Drive, West Kowloon Cultural District, Kowloon, Hong Kong",kl_west
691c328d-3877-11f1-81dc-dafe16e01704,exhibition/auction,,Dissecting the Square,2026-04-26~2026-05-30,['https://exhibitions.phillips.com/collections/dissecting-the-square'],Phillips 富藝斯,Phillips Hong Kong,香港西九文化區博物館道38號,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",kl_west
303d8707-28f7-11f1-a125-dafe16e01704,exhibition/auction,蕭勤：無限中之大我,Hsiao Chin: Great Ego in Infinity,2026-03-17~2026-04-08,['https://www.bonhams.com/auction/32049/hsiao-chin-great-ego-in-infinity'],Bonhams 邦瀚斯,Bonhams,香港金鐘皇后大道東50號太古廣場六座11樓,"11/F, Six Pacific Place, 50 Queen's Road East, Hong Kong",hk_wanchai
dff6251d-423f-11f1-81dc-dafe16e01704,exhibition/commercial,由始至終：設計如何驅動香港,From here to there: How design moves Hong Kong,2026-04-14~2026-04-26,['https://www.wyndhamsocial.com/social-happening-detail.php?id=126'],雲咸街 33 號,Wyndham Social,香港中環,"Central, Hong Kong",hk_central_west
41695e85-3882-11f1-81dc-dafe16e01704,exhibition/commercial,,The Lullabies That Lived,2026-03-22~2026-04-16,['https://www.instagram.com/mondrianhongkong/p/DVxu0YKkbK_'],The Corner Shop by Modrian Hong Kong,The Corner Shop by Modrian Hong Kong,香港尖沙咀赫德道11A-11D號,"11A-11D Hart Avenue, Tsim Sha Tsui, Hong Kong",kl_west
4ea6b4c0-300e-11f1-bb7f-dafe16e01704,exhibition/commercial,偶然相遇的微光,Serendipitous Glimmers,2026-03-27~2026-04-18,['https://www.harbourcity.com.hk/tc/article/jimmy-liao-brand-25th-anniversary-special-campaign-serendipitous-glimmers'],海港城美術館,Harbour City Art Gallery,海港城海洋中心二階207號舖,"Shop 207, Level 2, Ocean Centre, Harbour City",kl_west
853b6eaa-28f8-11f1-a125-dafe16e01704,exhibition/commercial,,Grieve the Departed Wound,2026-03-19~2026-05-09,['https://tomorrowmaybehk.com/grieve-the-departed-wound'],TOMORROW MAYBE,TOMORROW MAYBE,香港佐敦彌敦道380號香港逸東酒店4樓,"4/F Eaton HK, 380 Nathan Road, Jordan, Hong Kong",kl_west
f535e571-28d8-11f1-a125-dafe16e01704,exhibition/commercial,,Coco Capitán Hong Kong Debut: Imagination Investments,2026-03-18~2026-04-25,['https://www.taikooplace.com/en/our-community/artistree-selects-2026'],ArtisTree,ArtisTree,鰂魚涌英皇道979號太古坊康橋大廈1樓,"1/F, Cambridge House, Taikoo Place, 979 King's Road, Quarry Bay",hk_east
d71555da-2529-11f1-a125-dafe16e01704,exhibition/commercial,幻光語彙,Luminous Lexicon: Light and Symbol,2026-03-02~2026-04-11,['https://www.instagram.com/p/DVc6PHsAM8m'],數碼港商場 3 樓 311 號舖,"Shop 311, 3/F, Cyberport Arcade",數碼港商場 3 樓 311 號舖,"Shop 311, 3/F, Cyberport Arcade",
cc188c2c-1877-11f1-885e-dafe16e01704,exhibition/commercial,茶記百科 - 看不到的設計學,The Cha Chan Teng Codex - Tales of Invisible Designs,2026-03-12~2026-07-30,['https://www.instagram.com/p/DVc00EXk4On'],GATE33 藝文館,GATE33 Gallery,香港九龍啟德AIRSIDE三樓,"3/F, AIRSIDE, Kai Tak, Kowloon",kl_east
a6190aae-17b2-11f1-885e-dafe16e01704,exhibition/commercial,,Underneath the Glaze,2026-03-16~2026-04-29,['https://www.pmq.org.hk/event/underneath-the-glaze/?lang=ch'],Studiojgee,Studiojgee,香港中環鴨巴甸街35號PMQ元創方H506-H507,"H506-H507, PMQ, 35 Aberdeen Street, Central, Hong Kong",hk_central_west
06861f3a-1314-11f1-aa3f-dafe16e01704,exhibition/commercial,,"In Reality Ant, Ngai Wing-Lam Solo Exhibition",2026-01-23~2026-04-10,['https://www.instagram.com/p/DUFLQBDEWcZ'],宇田津鮨, Udatsu Sushi,九龍尖沙咀廣東道2A號富衛1881公館,"FWD HOUSE 1881, 2A Canton Road, Tsim Sha Tsui, Kowloon",kl_west
a07697bb-423f-11f1-81dc-dafe16e01704,exhibition/education,自然視覺檔案 —— 畫麥春野香港生態插畫個展,Natural Visual Archive - Hua Mai Chun Ye's Hong Kong Ecological Illustration Solo Exhibition,2026-04-13~2026-05-13,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9954'],牧羊少年與他的浮萍,The Alchemist Cafe,香港尖沙咀梳士巴利道10號香港文化中心,"Hong Kong Cultural Centre, 10 Salisbury Road, Tsim Sha Tsui, Hong Kong",kl_west
98a86113-3d6e-11f1-81dc-dafe16e01704,exhibition/education,香港@巴黎.詩畫──綠騎士作品展,hongkong@paris.poetrypainting: Chung-hing's Art and Poetry Collections,2026-03-17~2026-06-29,['https://www.lib.cuhk.edu.hk/tc/about/events/hk-paris-poetrypainting-2026'],香港中文大學圖書館,"University Library, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
2e1805a6-387f-11f1-81dc-dafe16e01704,exhibition/education,動漫「墨」搏：圖像新聲——「漫畫 101」及「插畫及知識產權 101」短期課程學員作品展,Comix Pulse – Emerging Voices of Comics 101 and Illustration & IP 101: Student Participants Works Exhibition,2026-04-13~2026-04-26,['https://hkac.org.hk/calendar_detail/?u=JiD9T6OgoqI'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
da0d582e-3009-11f1-bb7f-dafe16e01704,exhibition/education,因父•及子,IN THE NAME OF THE FATHER AND THE SON,2026-04-01~2026-04-28,['https://www.hkas.edu.hk/events/in-the-name-of-the-father-and-the-son'],香港藝術學院藝廊,The Gallery of Hong Kong Art School,香港灣仔港灣道2號香港藝術中心10樓,"10/F, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
853b82a7-28f8-11f1-a125-dafe16e01704,exhibition/education,群星不懼形似螢火,The Stars Are Not Afraid to Appear Like Firefles,2026-03-27~2026-04-16,['https://artnextexpo.com/artnext-march-exhibition-新藝潮三月精彩節目'],香港恆生大學,The Hang Seng University of Hong Kong,新界沙田小瀝源行善里,"Hang Shin Link, Siu Lek Yuen, Shatin",nt
3d339ac6-252b-11f1-a125-dafe16e01704,exhibition/education,《地球的色彩 ─ 與氣候對話》展覽,‘Earth's Palette – Climate Dialogues’ Exhibition,2026-03-13~2026-04-27,['https://www.mocc.cuhk.edu.hk/zh-tw/news/2026/1412-earth-s-palette-climate-dialogues-exhibition'],香港中文大學賽馬會氣候變化博物館,"Jockey Club Museum of Climate Change, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
2615c9ac-1b74-11f1-b7f4-dafe16e01704,exhibition/education,傳統與至善——中瑞剪藝對話,Traditional and Excellence – A Dialogue Between Swiss Paper Cutting and Chinese Paper Arts,2026-03-19~2026-06-06,['https://umag.hku.hk/tc/exhibition/tradition-perfection-paper-cuttings-from-china-switzerland'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
0c1b4ff1-1793-11f1-885e-dafe16e01704,exhibition/education,香港浸會大學平行展覽：顯像與索引之間,HKBU Parallel Exhibition of Art Basel Hong Kong 2026: Between Image and Index,2026-03-18~2026-04-11,['https://ava.hkbu.edu.hk/tc/events/betweenimageandindex'],香港浸會大學視覺藝術院,"AVA Gallery, Kai Tak Campus, Hong Kong Baptist University",牛頭角觀塘道51號,"51 Kwun Tong Road, Ngau Tau Kok, Kowloon, Hong Kong",kl_east
9418241f-07c4-11f1-98ca-dafe16e01704,exhibition/education,迪特·拉姆斯：少，但更好,"Dieter Rams: Less, but better",2026-02-26~2026-05-02,['https://hkdi.edu.hk/tc/hkdi_gallery/exhibition/dieterrams'],香港知專設計學院,Hong Kong Design Institute,香港將軍澳景嶺路3號,"3 King Ling Road, Tseung Kwan O, New Territories",kl_east
86d7516c-0172-11f1-a3e3-dafe16e01704,exhibition/education,金剛松影︰王新水墨,Reimagining the Diamond Pine: Ink Art of Wang Xin,2026-02-26~2026-05-23,['https://umag.hku.hk/tc/exhibition/reimagining-the-diamond-pine-ink-art-of-wang-xin'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
001e95f8-fb4c-11f0-8bdb-dafe16e01704,exhibition/education,創新演煉,PROTOTYPING:,2026-01-29~2026-04-26,['https://www.cityu.edu.hk/bg/exhibitions/current-exhibitions'],香港城市大學般哥展覽館,"Indra and Harry Banga Gallery, City University of Hong Kong",香港九龍塘達之路,"Tat Chee Avenue, Kowloon Tong, Kowloon",kl_west
65a77a4f-f8f6-11f0-8f8a-dafe16e01704,exhibition/education,丙午說馬,Celebrating the Year of the Horse,2026-01-23~2026-05-24,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/101'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
632abcea-c02f-11f0-b256-dafe16e01704,exhibition/education,多元未來 — Ars Electronica 與 HKDI 電子藝術展,Pluriversal Futures – A Prix Ars Electronica Exhibition in collaboration with HKDI,2025-11-28~2026-04-05,['https://hkdi.edu.hk/tc/hkdi_gallery/exhibition/arselectronica'],香港知專設計學院,Hong Kong Design Institute,香港將軍澳景嶺路3號,"3 King Ling Road, Tseung Kwan O, New Territories",kl_east
deda0403-3c5b-11f1-81dc-dafe16e01704,exhibition/festival,LIGHTWAVES 藝光動影,HKWALLS x Sino Group's LIGHTWAVES,2026-03-20~2026-04-20,['https://hkwalls.org/festivals/hkwalls-2026/lightwaves'],尖沙咀中心及帝國中心,Tsim Sha Tsui Centre and Empire Centre,尖沙咀麼地道68號,"68 Mody Road, Tsim Sha Tsui, Kowloon",kl_west
0d0939e4-4240-11f1-81dc-dafe16e01704,exhibition/gallery,香港舞蹈團四十五周年慶祝活動——「喜舞香港 · 流光物語」展覽,Hong Kong Dance 45th Anniversary – Joy of Dance · Stories of Flowing Lights,2026-04-24~2026-05-23,['https://www.harbourcity.com.hk/tc/article/hkd45-joyofdance'],海港城美術館,Harbour City Art Gallery,海港城海洋中心二階207號舖,"Shop 207, Level 2, Ocean Centre, Harbour City",kl_west
c6d33f59-423f-11f1-81dc-dafe16e01704,exhibition/gallery,動漫「墨」搏——Blue Moment：插畫家Caco的個人展覽,Comix Pulse — Blue Moment: Illustrator Caco's Solo Exhibition,2026-04-29~2026-05-11,['https://hkac.org.hk/calendar_detail/?u=LHVLnxAxZ1E'],香港藝術中心2樓動漫基地,"Comix Home Base, 2/F Hong Kong Arts Centre",香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
f2faf663-423d-11f1-81dc-dafe16e01704,exhibition/gallery,HalluciNation,HalluciNation,2026-04-29~2026-05-19,"['https://www.ora-ora.com/exhibitions/138-hallucination', 'https://www.taikwun.hk/zh/programme/detail/ora-ora-hallucination/1792']",Galerie Ora-Ora 方由美術,Galerie Ora-Ora,香港中環荷李活道10號大館03-105-107舖,"Shop 03-105-107, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
e79043f5-3d71-11f1-81dc-dafe16e01704,exhibition/gallery,雅克·亨利·拉爾蒂格個展,Solo Exhibition of Jacques Henri Lartigue,2026-04-24~2026-06-17,['https://www.instagram.com/boogiewoogiephotography/p/DW0RMnGk5Hf'],Boogie Woogie Photography,Boogie Woogie Photography,黃竹坑道56–60號怡華工業大廈8樓,"56-60 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
e79090f6-3d71-11f1-81dc-dafe16e01704,exhibition/gallery,,Irrésistibles,2026-03-12~2026-04-09,['https://www.instagram.com/boogiewoogiephotography/reel/DVLBaRgkg7f'],Boogie Woogie Photography,Boogie Woogie Photography,黃竹坑道56–60號怡華工業大廈8樓,"56-60 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
7da81682-3be0-11f1-81dc-dafe16e01704,exhibition/gallery,《痛學會》 關於成長痛：一場由青年痛住完成的實驗展,Pain Club: An Experimental Exhibition on Growing Pains,2026-04-24~2026-04-25,['https://www.instagram.com/p/DXEZqnwElj6'],不二：藝術空間,Noii Arthouse,深水埗醫局街170號二樓,"1/F, 170 Yee Kuk Street, Sham Shui Po, Hong Kong",kl_west
822f4a27-39f9-11f1-81dc-dafe16e01704,exhibition/gallery,黃雅信醫生慈善攝影展,’WONDERLAND' Photo Exhibition,2026-04-23~2026-04-25,['https://www.hkfringeclub.com/zh/whatson/2628-黃雅信醫生慈善攝影展.html'],Fringe Club 藝穗會陳麗玲畫廊,"Anita Chan Lai-ling Gallery, Fringe Club",香港中環下亞厘畢道2號,"2 Lower Albert Road, Central, Hong Kong",hk_central_west
1ba016c8-3892-11f1-81dc-dafe16e01704,exhibition/gallery,他們，也想被看見,"They, Too, Long to be seen",2026-04-15~2026-05-10,['https://www.instagram.com/yrellag_gallery/p/DWscIggGPyW'],Yrellag Gallery,Yrellag Gallery,中環太子臺13A號,"13A Prince's Terrace, Central, Hong Kong",hk_central_west
ab46f470-388f-11f1-81dc-dafe16e01704,exhibition/gallery,萬事亨通,"""Everything is Going to be Alright"" Choi Kichang Solo Exhibition",2026-03-25~2026-04-29,['https://www.jeeumgallery.com/exhibitions/18-everything-is-going-to-be-alright'],Gallery Jeeum 知音畫廊,Gallery Jeeum,香港中環安蘭街9號3樓,"3/F, 9 On Lan Street, Central",hk_central_west
ab474f73-388f-11f1-81dc-dafe16e01704,exhibition/gallery,,A Peculiar Place,2026-03-25~2026-04-29,['https://www.instagram.com/noideagallery/p/DWIV3EbCbNm'],NO IDEA GALLERY,NO IDEA GALLERY,香港中環荷李活道1號華懋荷李活中心1703室,"Suite 1703, Chinachem Hollywood Centre, 1 Hollywood Road, Central, Hong Kong",hk_central_west
5d18a35d-388f-11f1-81dc-dafe16e01704,exhibition/gallery,,The Drama Produce-rs,2026-03-27~2026-05-03,['https://www.instagram.com/kellyhosy/p/DWEDDTwEo7D'],Tiny Space Gallery,Tiny Space Gallery,香港上環太平山街32-34號A1號舖,"32-34 Tai Ping Shan St, Sheung Wan",hk_central_west
42bb22bd-388f-11f1-81dc-dafe16e01704,exhibition/gallery,,Alice Costa's (Lili) first solo exhibition in Hong Kong,2026-04-07~2026-04-29,['https://www.instagram.com/101080society/p/DW3saTNk91d'],101080 HHH,101080 HHH,香港上環荷李活道233號荷李活商業中心2樓,"233 Hollywood Rd, Sheung Wan, Hong Kong",hk_central_west
42bb83e8-388f-11f1-81dc-dafe16e01704,exhibition/gallery,此室暫憩,Stay Awhile,2026-04-05~2026-04-27,['https://www.instagram.com/wky_ahyu/p/DWQkN2GkfPB'],Mooroom,Mooroom,九龍新蒲崗大有街16號昌泰工廠大廈9樓,"9/F, Cheong Tai Factory Building, 16 Tai Yau Street, San Po Kong, Kowloon",kl_central
3519d58c-3888-11f1-81dc-dafe16e01704,exhibition/gallery,謝俊昇個展《止於那端》,Tse Chun Sing Solo Exhibition Echoes Kept at Bay,2026-04-10~2026-04-18,['https://www.instagram.com/tse.chunsing/reel/DWv9pklkz0T'],Floating Projects 據點。句點,Floating Projects,九龍石硤尾白田街30號 賽馬會創意藝術中心 JCCAC L3-06D,"L3-06D, JCCAC, 30 Pak Tin Street, Shek Kip Mei, Kowloon",kl_west
41695449-3882-11f1-81dc-dafe16e01704,exhibition/gallery,卡嚓,Click,2026-04-19~2026-07-19,['https://www.instagram.com/sunnywmw/p/DXGeFOHkoxx'],Commaa,Commaa,上環普仁街11號地下4C號舖,"Shop 4C, G/F, 11 Po Yan Street, Sheung Wan, Hong Kong",hk_central_west
9f1bdcb7-387e-11f1-81dc-dafe16e01704,exhibition/gallery,家：心跳是唯一的距離,Home: Heartbeat Is the Only Distance,2026-04-18~2026-04-24,['https://www.hart.haus/exhibitions/home-heartbeat-is-the-only-distance'],HART Haus,HART Haus,香港堅尼地城士美非路12P號祥興工業大廈,"Unit 12P, Cheung Hing Industrial Building, 12P Smithfield, Kennedy Town, Hong Kong",hk_central_west
60c46272-387b-11f1-81dc-dafe16e01704,exhibition/gallery,無為之美：陶土建築師的烏托邦——吳偉丞個人展,The Beauty of “Wu-Wei”: The Clay Architect’s Utopia — Wu Wei-cheng Solo Exhibition,2026-04-09~2026-04-30,['https://zh.touchceramics.com/wwc-2026-solo'],Touch Ceramics 活陶,,香港中環荷李活道10號,,hk_central_west
b422fdf0-3879-11f1-81dc-dafe16e01704,exhibition/gallery,溫暖而堅定的存在,Those warm and unwavering existences,2026-03-13~2026-04-24,['https://www.grottofineart.com/2026bouiesolo'],Grotto Fine Art 嘉圖現代藝術,Grotto Fine Art,香港筲箕灣東大街17號2樓,"2/f, East 17, No. 17 Main Street East, Shau Kei Wan, Hong Kong",hk_east
0022676e-354a-11f1-887f-dafe16e01704,exhibition/gallery,新黃竹坑圖卷——杜海銓 / 白日夢到秋吉台——鄧啓耀,Tao Hoi Chuen: New Schema of Wong Chuk Hang / Frank Tang: Akiyoshidai Daydreaming,2026-04-08~2026-04-11,['https://www.instagram.com/jackytao/p/DWp-K7wE-oU'],香港視覺藝術中心,Hong Kong Visual Art Centre,香港中區堅尼地道7A,"7A Kennedy Road, Central",
fa8e193e-33d9-11f1-887f-dafe16e01704,exhibition/gallery,REMEMBRANCE: A Tribute to the Work of Dinh Q. Lê,REMEMBRANCE: A Tribute to the Work of Dinh Q. Lê,2026-03-19~2026-05-15,['https://www.10chancerylanegallery.com/exhibitions/194-remembrance-a-tribute-to-the-work-of-dinh-curated-by-david-elliott'],10 Chancery Lane Gallery,10 Chancery Lane Gallery,香港中環贊善里10號,"10 Chancery Lane, Central, Hong Kong",hk_central_west
713b220d-33ba-11f1-887f-dafe16e01704,exhibition/gallery,,HEX STATE SERVER,2026-03-18~2026-05-01,['https://www.instagram.com/squarestreetgallery/p/DVyC3oCETIp'],Square Street Gallery,Square Street Gallery,香港上環四方街21號,"21 Square St, Sheung Wan, Hong Kong",hk_central_west
d9afe91b-300d-11f1-bb7f-dafe16e01704,exhibition/gallery,《花，相》展覽,《花，相》展覽,2026-04-05~2026-04-11,['https://www.hkfringeclub.com/zh/whatson/2617-《花，相》展覽.html'],Fringe Club 藝穗會陳麗玲畫廊,"Anita Chan Lai-ling Gallery, Fringe Club",香港中環下亞厘畢道2號,"2 Lower Albert Road, Central, Hong Kong",hk_central_west
