id,category,title_zh,title_en,opening_periods,websites,venue_zh,venue_en,address_zh,address_en,district
bd742697-423c-11f1-81dc-dafe16e01704,exhibition,巴黎的中國先鋒派,The Chinese Avant-Garde in Paris,2026-05-21~2026-08-14,['https://www.alisan.com.hk/tc/exhibition-detail?id=277'],藝倡畫廊,Alisan Fine Arts,香港中環雲咸街21號雲咸商業中心5樓,,hk_central_west
8e7396c7-3c64-11f1-81dc-dafe16e01704,exhibition,艾瑞克·列維、佐伊·烏夫里耶:《靠近》,Arik Levy & Zoé Ouvrier - Come Closer,2026-05-14~2026-07-04,['https://www.tangcontemporary.com/艾瑞克佐依2026靠近'],Tang Contemporary Art 當代唐人藝術中心（中環）,Tang Contemporary Art (Hong Kong Central Space),香港中環皇后大道中80號 H Queen's 10樓,"10/F, H Queen's, 80 Queen's Road Central, Central, Hong Kong",hk_central_west
4127d94c-387f-11f1-81dc-dafe16e01704,exhibition,PMQ 繪本館「START FROM HERE」,PMQ Picture Book Library “START FROM HERE”,2026-04-22~2027-03-30,['https://www.pmq.org.hk/event/pmq-picture-book-library-start-from-here/?lang=ch'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
c970829b-2922-11f1-a125-dafe16e01704,exhibition,開箱 2026 ｜賴恩・維拉馬爾,Open the Box 2026 | Ryan Villamael,2026-07-03~2026-08-01,['https://www.taikwun.hk/zh/programme/detail/open-the-box-2026-ryan-villamael/1777'],Tai Kwun 大館,Tai Kwun,香港中環荷李活道10號,"10 Hollywood Road, Central, Hong Kong",hk_central_west
b2fc69e6-0a83-11f1-8081-dafe16e01704,exhibition,嶺南一脈：鄭少忠繪畫展暨榮藝書畫會顧問作品特邀展,Calligraphy and Painting Exhibition,2026-05-02~2026-08-02,['https://www.lcsd.gov.hk/clpss/tc/search/culture/DetailForm.do?id=179800'],香港中央圖書館,,,,
60b97229-5ef1-11f1-a41b-1ab7d6ca2563,exhibition/auction,,Domingo Milella: LIMINAL,2026-06-09~2026-08-19,['https://www.sothebys.com/en/digital-catalogues/domingo-milella-liminal?locale=en'],香港蘇富比旗艦藝廊,"Sotheby's Maison, Hong Kong",香港中環干諾道中8號置地遮打地下,"Landmark Chater, 8 Connaught Road Central, Central",hk_central_west
35f776f2-3d71-11f1-81dc-dafe16e01704,exhibition/auction,保利香港拍賣2026春季預展及拍賣,Poly Auction Hong Kong Autumn Auction 2026 Preview and Auctions,2026-05-30~2026-07-18,['https://www.polyauction.com.hk/en/event/sb3nBIqHOSw'],信德中心4樓,"4/F, Shun Tak Centre",香港上環干諾道中200號,"200 Connaught Road Central, Sheung Wan",hk_central_west
b3dd2304-5ef6-11f1-a41b-1ab7d6ca2563,exhibition/commercial,快閃館：時尚開波,The Fashion-Pop：KICKOFF,2026-04-30~2026-07-19,['https://www.hkdesigncentre.org/tc/whats-on/dx-design-hub-the-fashion-pop-kickoff/1249'],DX設計館地下快閃館,"The Fashion-Pop, G/F, DX design hub",九龍深水埗通州街280號,"280 Tung Chau Street, Sham Shui Po, Kowloon",kl_west
cc188c2c-1877-11f1-885e-dafe16e01704,exhibition/commercial,茶記百科 - 看不到的設計學,The Cha Chan Teng Codex - Tales of Invisible Designs,2026-03-12~2026-07-30,['https://www.instagram.com/p/DVc00EXk4On'],GATE33 藝文館,GATE33 Gallery,香港九龍啟德AIRSIDE三樓,"3/F, AIRSIDE, Kai Tak, Kowloon",kl_east
11dbc08e-5196-11f1-a02e-1ab7d6ca2563,exhibition/education,離 · 合：智化寺的般若之旅,Fragmented yet Connected: Paths to Wisdom at the Zhihua Temple,2026-06-04~2026-12-03,"['https://caea.lib.uchicago.edu/exhibition/hk-2026/', 'https://www.instagram.com/p/DYWjPLwPdDi']",香港賽馬會芝加哥大學教育綜合大樓 芝加哥大學袁天凡、慧敏校園,The Hong Kong Jockey Club University of Chicago Academic Complex The University of Chicago Francis and Rose Yuen Campus in Hong Kong,香港摩星嶺域多利道168號,"168 Victoria Road, Mount Davis, Hong Kong",
b3dd08b1-5ef6-11f1-a41b-1ab7d6ca2563,exhibition/festival,蹴花 - 設計在動，戲中文化,"Football Open Play - Motion as Design, Play as Culture",2026-05-01~2026-07-26,['https://www.hkdesigncentre.org/tc/whats-on/dx-design-hub-football-open-play-motion-as-design-play-as-culture/1248'],DX設計館,DX Design Gallery,九龍深水埗通州街280號,"280 Tung Chau Street, Sham Shui Po, Kowloon, Hong Kong",kl_west
5872ee69-5d81-11f1-a41b-1ab7d6ca2563,exhibition/festival,約好織物祭 2026,Promised Textile Festival 2026,2026-05-29~2026-07-05,['https://www.instagram.com/p/DYCMK4MCcGH/'],南豐紗廠,Nan Fung Textile Factory,香港荃灣白田壩街45號,"45 Pak Tin Par Street, Tsuen Wan, Hong Kong",nt
bda63780-5026-11f1-a02e-1ab7d6ca2563,exhibition/festival,同慶非遺——周年展覽暨嘉年華2025/26,Celebrating Intangible Heritage Anniversary Exhibition and Carnival 2025/26 | ICH+ Festival,2026-06-26~2026-07-11,['https://www.instagram.com/p/DYT1aK2gYNM/'],饒宗頤文化館,Jiu Zongyi Cultural Centre,美孚青山道800號,"800 Tsing Shan Road, Mei Foo",kl_west
db581d13-623c-11f1-9cfa-1ab7d6ca2563,exhibition/gallery,,Tomo Campbell: Search Party,2026-06-16~2026-08-07,['https://doubleqgallery.com/exhibitions/44-tomo-campbell-search-party/overview/'],Double Q Gallery,Double Q Gallery,香港上環樂古道68號,"68 Lok Ku Road, Sheung Wan, Hong Kong",
62d41c93-6006-11f1-9cfa-1ab7d6ca2563,exhibition/gallery,「尺．間」收藏品暨藝術文化展,"""Ruler"" Art & Culture Exhibition",2026-05-28~2026-07-27,['https://www.instagram.com/p/DZIVcrxgnYF/'],哲間 ZLAB,ZLAB,香港九龍長沙灣永康街42號義德工廠大廈10樓A室,"Unit A, 10/F, Yee Tak Factory Building, 42 Wing Hong Street, Cheung Sha Wan, KLN.,HK",kl_west
ffd30597-5f16-11f1-a41b-1ab7d6ca2563,exhibition/gallery,,N+ MUSEUM,2026-06-18~2026-07-17,['https://www.instagram.com/p/DZFZrD7lB3s/'],Heath 慶方,Heath,香港尖沙咀彌敦道36-44號地庫,"The Garage, Heath B/F, 36-44 Nathan Rd, Tsim Sha Tsui",kl_west
1546346f-5f11-11f1-a41b-1ab7d6ca2563,exhibition/gallery,,PURELAND OF SOUL - Jiahua Wu's Chinese Ink-and-Brush Expressionism,2026-04-23~2026-09-03,['https://www.ygalleryhk.com/exhibition-pureland-of-soul'],Y Gallery 弈畫廊,Y Gallery,黃竹坑香葉路22號S22,,hk_south
1137bc7c-5f10-11f1-a41b-1ab7d6ca2563,exhibition/gallery,李明：Swayy Wayy,Li Ming: Swayy Wayy,2026-06-05~2026-08-07,['http://antenna-space.com/zh/swayy-wayy_li-ming/'],天線空間,Antenna Space,香港黃竹坑道37號利達中心19層,"19/F Leader Centre, 37 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
ff0bbd1c-5f0c-11f1-a41b-1ab7d6ca2563,exhibition/gallery,何居怡《When The Shutter Closes》,When The Shutter Closes by Daphne Alexis Ho,2026-06-05~2026-07-03,['https://www.instagram.com/photogstory/p/DYMsDHBE2Nl/'],顯影堂 DEVEDO,DEVEDO,黃竹坑業勤街33號金來工業大廈二座6J室,"Unit 6J, 2/F, Block 2, Golden Sun Centre, 33 Yip Kan Street, Wong Chuk Hang, Hong Kong",hk_south
62a0d9a8-5ef9-11f1-a41b-1ab7d6ca2563,exhibition/gallery,弗蘭克・鮑林：若水,Frank Bowling - Like Water,2026-06-10~2026-08-28,['https://www.hauserwirth.com/hauser-wirth-exhibitions/frank-bowling-like-water/'],Hauser & Wirth 豪瑟沃斯,Hauser & Wirth,香港中環皇后大道中8號地舖,"G/F, 8 Queen's Road Central, Central, Hong Kong",hk_central_west
3d7112ca-5ef9-11f1-a41b-1ab7d6ca2563,exhibition/gallery,,Shimon Kamada: Phantom('s) Presence,2026-06-12~2026-08-28,"[""https://podiumgallery.com/shimon-kamada-phantom('s)-presence""]",PODIUM,PODIUM,香港黃竹坑香葉道4號怡達工業大廈9樓D室,"Flat D, 9/F, Yee Teck Industrial Building, 4 Heung Yip Road, Wong Chuk Hang, Hong Kong",hk_south
5a68f07f-5ef3-11f1-a41b-1ab7d6ca2563,exhibition/gallery,白夜 - 方梓亮個人展覽,WHITE NIGHT - a solo exhibition by Argus Fong Tsz-leong,2026-06-12~2026-07-10,['https://www.instagram.com/grottofineart/p/DZCWANpOuEF/'],Grotto Fine Art 嘉圖現代藝術,Grotto Fine Art,香港筲箕灣東大街17號2樓,"2/f, East 17, No. 17 Main Street East, Shau Kei Wan, Hong Kong",hk_east
f51f9801-5d5b-11f1-a41b-1ab7d6ca2563,exhibition/gallery,,BETWEEN,2026-06-05~2026-08-28,['https://www.wkm.gallery/iori-nagashima-between'],WKM Gallery,WKM Gallery,香港黃竹坑道62號Coda Designer Centre 20/F,"20/F, Coda Designer Centre, 62 Wong Chuk Hang Road, Hong Kong",hk_south
21e29b99-53ec-11f1-9688-1ab7d6ca2563,exhibition/gallery,幻象之實,The Substance of Mirage,2026-05-29~2026-07-03,['https://www.ora-ora.com/exhibitions/139-the-substance-of-mirage/'],Galerie Ora-Ora 方由美術,Galerie Ora-Ora,香港中環荷李活道10號大館03-105-107舖,"Shop 03-105-107, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
b86bbb3b-53eb-11f1-9688-1ab7d6ca2563,exhibition/gallery,陳壯：⼼鏡之景,Tang Chang - Into the Heart-Mind,2026-06-04~2026-08-29,['https://galeriedumonde.com/exhibitions/104-tang-chang-into-the-heart-mind-gdm-hong-kong-curated-by-sheryl-gwee/overview/'],gdm Hong Kong 爍樂香港,gdm Hong Kong,香港中環都爹利街11號律敦治中心108室,"108 Ruttonjee Centre, 11 Duddell Street, Central, Hong Kong",hk_central_west
41695449-3882-11f1-81dc-dafe16e01704,exhibition/gallery,卡嚓,Click,2026-04-19~2026-07-19,['https://www.instagram.com/sunnywmw/p/DXGeFOHkoxx'],Commaa,Commaa,上環普仁街11號地下4C號舖,"Shop 4C, G/F, 11 Po Yan Street, Sheung Wan, Hong Kong",hk_central_west
3fafc42e-33db-11f1-887f-dafe16e01704,exhibition/gallery,,Dan Flavin: Grids,2026-05-27~2026-08-07,['https://www.davidzwirner.com/exhibitions/2026/dan-flavin-grids-hong-kong'],David Zwirner 卓納畫廊,David Zwirner,香港中環皇后大道中80號 H Queen's 5至6樓,"5-6/F, H Queen’s, 80 Queen’s Road Central, Central, Hong Kong",hk_central_west
134e056e-300a-11f1-bb7f-dafe16e01704,exhibition/gallery,重識故景 - 快閃展,Reimagine the Familiar - A pop-up exhibition,2026-03-25~2026-08-28,['https://www.alisan.com.hk/tc/exhibition-detail?id=274'],Alisan Fine Arts 藝倡畫廊,Alisan Fine Arts,香港中環雲咸街21號雲咸商業中心5樓,"Hong Kong Central, 21 Yun Xian Street, Yun Xian Commercial Centre, 5/F",hk_central_west
a97be7d1-28e8-11f1-a125-dafe16e01704,exhibition/gallery,,MUSHROOM CLOUDS,2026-03-20~2026-07-30,['https://www.phdgroup.art/exhibitions/zheng-mahler-mushroom-clouds'],PHD 集團,PHD Group,灣仔,"Wan Chai, Hong Kong",hk_wanchai
89146cd8-1312-11f1-aa3f-dafe16e01704,exhibition/gallery,迴光浮影：記憶的邊界,What the Light Remembers,on view from 2025-09-04,['https://amandaweigallery.com/zh/exhibitions/48-what-the-light-remembers/overview'],魏畫廊 WEI GALLERY,Wei Gallery,香港半山區漆咸徑1號,"1 Chatham Path, Mid-Levels, Hong Kong",hk_central_west
6505f622-5db8-11f1-a41b-1ab7d6ca2563,exhibition/independent,,dreamedcore,2026-06-05~2026-07-31,"['https://www.serakai.studio/gold', 'https://www.instagram.com/reel/DYWvHDPkzAD/']",GOLD,GOLD,香港黃竹坑黃竹坑道42號地下,"G/F, 42 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
d829bdb9-4d30-11f1-af88-1ab7d6ca2563,exhibition/independent,軀  黃雅珊個展,Unbodied Solo exhibition by Ailsa Wong,2026-05-15~2026-07-10,['https://www.instagram.com/p/DX_f6P1DE1V/'],空,hone,香港西貢岩田寨村5號,"Yim Tin Tsai Village No.5, Sai Kung, Hong Kong",nt
5cf84eef-2921-11f1-a125-dafe16e01704,exhibition/independent,,Furr Yeah!!!,2026-03-25~2026-07-25,['https://pingpong129art.com/2026/03/26/ping-pong-gintoneria-and-sunway-express-present-jan-agha-furr-yeah'],乒乓城,Ping Pong Gintoneria,香港西營盤第二街129-135號南昌樓地下,"No. 129-135 Sai Ying Street, Sheung Wan, Hong Kong",hk_central_west
3cc6ec0c-5fac-11f1-9cfa-1ab7d6ca2563,exhibition/institution,方土誌,Bones of Our Land,2026-06-12~2026-09-29,['https://www.instagram.com/p/DZFi7fRvVD9/'],WMA Space,WMA Space,中環永和街23-29號俊和商業中心8樓,"8/F, Chun Wo Commercial Centre, 23-29 Wing Wo Street, Central, Hong Kong",hk_central_west
2f2a9ffc-5f0c-11f1-a41b-1ab7d6ca2563,exhibition/institution,氣候未來式,Speculative Visions of A Post-Climate Future,2026-06-03~2026-07-03,['https://hk.korean-culture.org/hk/1071/board/682/read/144729'],駐香港韓國文化院,Korean Cultural Center in Hong Kong,香港中環鴨巴甸街35號PMQ元創方,"PMQ, 35 Aberdeen Street, Central, Hong Kong",hk_central_west
853b4c1e-28f8-11f1-a125-dafe16e01704,exhibition/institution,嶺海風韻,Lingnan Colour: Bird-and-Flower Paintings of Jao Tsung-i and the Lingnan Masters,2026-02-12~2026-08-08,['https://www.sunmuseum.org.hk/exhibition/lingnancolour'],饒宗頤文化館,Jao Tsung-I Academy,九龍美孚青山道800號,"800 Castle Peak Road, Mei Foo, Kowloon",kl_west
853b5cda-28f8-11f1-a125-dafe16e01704,exhibition/institution,港藝新星第四期,"Hong Kong Young Artists Exhibition, Fourth Series",2026-02-06~2026-08-08,['https://www.sunmuseum.org.hk/exhibition/emergingartist4'],饒宗頤文化館,The Rayson Huang Cultural Centre,香港西營盤西源里1號,"1 West Yuen Street, Sheung Wan, Hong Kong",hk_central_west
12b381da-1842-11f1-885e-dafe16e01704,exhibition/institution,點止執印切釘——書的藝術,Beyond the Ordinary – Contemporary Book Art,2026-03-20~2026-09-29,"['https://printart-contemp.org.hk/tc/beyond-the-ordinary-contemporary-book-art/', 'https://www.instagram.com/p/DVdccXkE620']",Print Art Contemporary 當代印藝,Print Art Contemporary,香港中環鴨巴甸街35號PMQ元創方,"PMQ, 35 Aberdeen Street, Central, Hong Kong",hk_central_west
4460f111-150e-11f1-885e-dafe16e01704,exhibition/institution,vA! 駐留 — 穿鑿：如果伯活樓……,vA! Residency — Incising the Matrix: If Birdwood Block…,2026-03-11~2026-10-11,['https://www.apo.hk/tc/web/apo/va_residency_birdwood_block.html'],香港視覺藝術中心,Hong Kong Visual Arts Centre,香港中環堅尼地道 7A 號,"7A Kennedy Road, Central, Hong Kong",hk_central_west
85a18c45-0255-11f1-a3e3-dafe16e01704,exhibition/institution,飛越溫暖牌：香港童年布藝,Snuggle and Stitch: Childhood Textiles of Hong Kong,2026-03-07~2027-02-20,['https://www.mill6chat.org/zh-hant/event/snuggle-and-stitch-childhood-textiles-of-hong-kong'],CHAT 六廠,CHAT,香港荃灣白田壩街45號南豐紗廠,"45 Pak Tin Par Street, Tsuen Wan, N.T., Hong Kong",nt
3c51b4a9-0255-11f1-a3e3-dafe16e01704,exhibition/institution,空間·生態·詩學：鄭靖的藝術之道,Space · Ecology · Poetics: Zheng Jing's Way of Art ,2026-03-18~2026-10-10,['https://www.apo.hk/tc/web/apo/oi_spotlight_space_ecology_poetics_zhengjing_art.html'],Oi! 油街實現,Oi!,香港北角油街12號,"12 Oil Street, North Point, Hong Kong",hk_east
a8e5b871-0175-11f1-a3e3-dafe16e01704,exhibition/institution,左旋們浴場,Jeremy’s Bathhouse,2026-03-18~2026-08-29,['https://www.apo.hk/tc/web/apo/oi_spotlight_jeremys_bathhouse.html'],Oi! 油街實現,Oi!,香港北角油街12號,"12 Oil Street, North Point, Hong Kong",hk_east
22208181-b52f-11f0-afa2-dafe16e01704,exhibition/institution,陳福善畫室,Luis Chan Studio,2022-05-24~2027-05-26,['https://hkac.org.hk/calendar_detail/?u=msGDLDKMe-0'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
239d87ae-5ef9-11f1-a41b-1ab7d6ca2563,exhibition/museum,感墨鑄情—憶利漢楨教授,In Loving Memory of Prof. Lee Hon-ching,2026-07-02~2027-01-11,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/forthcoming/detail/103'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
239d942e-5ef9-11f1-a41b-1ab7d6ca2563,exhibition/museum,機暇寶笈：懷海堂藏贈乾隆文物,"The Qianlong Emperor: A Legacy in Art, The Huaihaitang Collection",2026-06-14~2026-10-17,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/forthcoming/detail/102'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
b3dd1607-5ef6-11f1-a41b-1ab7d6ca2563,exhibition/museum,旅港維度——香港旅遊的視覺語言,From Memory to Horizon: The Visual Language of Hong Kong Tourism - Hong Kong Design Centre (HKDC),2026-04-22~2026-07-05,['https://www.hkdesigncentre.org/tc/whats-on/from-memory-to-horizon-the-visual-language-of-hong-kong-tourism/1242'],DX設計館,DX Design Gallery,九龍深水埗通州街280號,"280 Tung Chau Street, Sham Shui Po, Kowloon, Hong Kong",kl_west
