id,category,title_zh,title_en,opening_periods,websites,venue_zh,venue_en,address_zh,address_en,district
b47994d3-5b41-11f1-a41b-1ab7d6ca2563,exhibition,,The Unspoken Bond,2026-06-12~2026-06-13,['https://hkac.org.hk/calendar_detail/?u=theunspokenbond'],香港藝術中心包氏畫廊,"Pao Galleries, Hong Kong Arts Centre",香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
d31d074a-5b40-11f1-a41b-1ab7d6ca2563,exhibition,,AS THE GROUND HOLDS,2026-05-20~2026-08-07,['https://www.villepinart.com/as-the-ground-holds'],VILLEPIN,VILLEPIN,香港中環荷李活道53號,"53 Hollywood Road, Central, Hong Kong",hk_central_west
c946a672-5b40-11f1-a41b-1ab7d6ca2563,exhibition,黃家偉個展：《境高界遠》,Lofty Realms-Owen Wong Kai Wai,2026-06-02~2026-06-26,['https://www.touchgalleryhk.com/zh/loftyrealms'],Touch Gallery,Touch Gallery,香港中環荷李活道10號大館03-201 & 202舖,"Shop 03-201 & 202, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
c993e462-5b40-11f1-a41b-1ab7d6ca2563,exhibition,水彩香港,Watercolour Hong Kong,2026-06-02~2026-06-26,['https://www.touchgalleryhk.com/zh/watercolour-hong-kong'],Touch Gallery,Touch Gallery,香港中環荷李活道10號大館03-201 & 202舖,"Shop 03-201 & 202, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
a289b78c-5b40-11f1-a41b-1ab7d6ca2563,exhibition,活生生藝術家：章柱基 個展,Living Living 5-year-old Artist: Kila Cheung Solo Exhibition,2026-05-29~2026-07-11,['https://www.tangcontemporary.com/活生生艺术家-章柱基个展'],Tang Contemporary Art 當代唐人藝術中心（黃竹坑）,Tang Contemporary Art (Hong Kong Wong Chuk Hang Space),香港黃竹坑業勤街39號 Landmark South 20樓2003-08室,"Unit 2003-08, 20/F Landmark South, 39 Yip Kan Street, Wong Chuk Hang, Hong Kong",hk_south
fc0000ff-5b3f-11f1-a41b-1ab7d6ca2563,exhibition,揭開帷幕,James Turrell: Lifting the Veil,2026-05-27~2026-07-31,['https://gagosian.com/exhibitions/2026/james-turrell-lifting-the-veil/'],Gagosian 高古軒,Gagosian,香港島中環畢打街12號畢打行7樓,"7/F Pedder Building, 12 Pedder Street, Central, Hong Kong",hk_central_west
6de9e692-5b3f-11f1-a41b-1ab7d6ca2563,exhibition,香港藝術學院藝術高級文憑講師展《結 • 界》,Git • Gaai : Hong Kong Art School Higher Diploma in Fine Art Lecturers' Exhibition,2026-06-04~2026-06-24,['https://www.hkas.edu.hk/events/git-gaai-hong-kong-art-school-higher-diploma-in-fine-art-lecturers-exhibition/'],香港藝術學院藝廊,The Gallery of Hong Kong Art School,香港灣仔港灣道2號香港藝術中心10樓,"10/F, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
683f7d37-5b3f-11f1-a41b-1ab7d6ca2563,exhibition,,PolyU Design Show 2026,2026-06-04~2026-08-06,['https://www.polyu.edu.hk/sd/news-and-events/events/2026/6/5-polyu-design-show-2026?sc_lang=en'],香港理工大學設計學院,The Hong Kong Polytechnic University,香港紅磡育才道,Hong Kong,kl_central
627d5f5b-5b3f-11f1-a41b-1ab7d6ca2563,exhibition,百層百視： 岩井俊雄的創意旅程,100-Story 100 Stories: Toshio Iwai's Art Journey​,2026-06-13~2026-09-26,['https://umag.hku.hk/tc/exhibition/100-story-100-stories-toshio-iwais-art-journey/'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
62301438-5b3f-11f1-a41b-1ab7d6ca2563,exhibition,小王子與飛行員,The Little Prince and the Pilot,2026-06-25~2026-10-17,['https://umag.hku.hk/tc/exhibition/the-little-prince-and-the-pilot/'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
ad4a6028-53ed-11f1-9688-1ab7d6ca2563,exhibition,「藍色場域」肖詩茗 陶瓷作品展,lán sè chǎng yù- Xiao Shiming’s Ceramic Exhibition,2026-05-15~2026-06-06,['https://www.pmq.org.hk/event/lan-se-chang-yu-xiao-shimings-ceramic-exhibition/?lang=ch'],Mauolah Muse,Mauolah Muse,香港中環鴨巴甸街35號PMQ元創方H211,"H211, PMQ, 35 Aberdeen Street, Central, Hong Kong",hk_central_west
a4b4b95f-53ed-11f1-9688-1ab7d6ca2563,exhibition,拼貼藝術比賽2025-26 作品展覽及頒獎典禮,Collage Art Competition 2025-26 Exhibition and Award Ceremony,2026-05-23~2026-06-13,['https://hkac.org.hk/calendar_detail/?u=collage_art_competition_exhibition'],香港藝術中心15樓藝域,"The Showcase, 15/F, Hong Kong Arts Centre",香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
85c02235-53ed-11f1-9688-1ab7d6ca2563,exhibition,《友善城市夢想家》 香港基督教服務處幼兒創意藝術展覽,"""The Visionary of Friendly Cities"" Hong Kong Christian Service Children's Creative Arts Exhibition Arts Exhibition",2026-06-11~2026-06-14,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9975'],JCCAC 賽馬會創意藝術中心 藝廊,JCCAC Jockey Club Creative Arts Centre Gallery,香港九龍石硤尾白田街30號,"30, Pak Tin Street, Shek Kip Mei, Kowloon, Hong Kong",kl_west
8572b9cf-53ed-11f1-9688-1ab7d6ca2563,exhibition,香港新晉插畫師作品展 《夢嘩》,"""Creative WOW"" Hong Kong Emerging Illustrators Exhibition",2026-06-03~2026-06-06,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9976'],JCCAC 賽馬會創意藝術中心 藝廊,JCCAC Jockey Club Creative Arts Centre Gallery,香港九龍石硤尾白田街30號,"30, Pak Tin Street, Shek Kip Mei, Kowloon, Hong Kong",kl_west
8424ce64-53ed-11f1-9688-1ab7d6ca2563,exhibition, 忽逢桃花林——蔡慧國藝術作品展,Suddenly Encountering Peach Blossom Forest Cai Hui Guo Art Exhibition,2026-05-17~2026-06-17,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9972'],牧羊少年與他的浮萍,The Alchemist Cafe,香港尖沙咀梳士巴利道10號香港文化中心,"Hong Kong Cultural Centre, 10 Salisbury Road, Tsim Sha Tsui, Hong Kong",kl_west
7edd8c0f-53ed-11f1-9688-1ab7d6ca2563,exhibition,浮沫：堅離地城站,Offscum: Offffffloor Edition,2026-05-17~2026-06-05,['https://www.hart.haus/exhibitions/offscum'],HART Haus,HART Haus,香港堅尼地城士美非路12P號祥興工業大廈,"Unit 12P, Cheung Hing Industrial Building, 12P Smithfield, Kennedy Town, Hong Kong",hk_central_west
7793334e-53ed-11f1-9688-1ab7d6ca2563,exhibition,四象,Four Phenomena,2026-05-30~2026-06-02,['https://www.hkfringeclub.com/zh/whatson/2655-四象.html'],Fringe Club 藝穗會陳麗玲畫廊,Anita Chan Lai-ling Gallery,香港中環下亞厘畢道2號,"2 Lower Albert Road, Central, Hong Kong",hk_central_west
1828eb06-53ed-11f1-9688-1ab7d6ca2563,exhibition,Cyanne van den Houten：幽園弱訊,Cyanne van den Houten: Phantasmagoria,2026-05-15~2026-06-13,['https://www.videotage.org.hk/programme/cyanne-van-den-houten-phantasmagoria'],Videotage 錄映太奇,Videotage,香港土瓜灣馬頭角道63號牛棚藝術村13號,"Unit 13, Cattle Depot Artist Village, 63 Ma Tau Kok Road, To Kwa Wan, Hong Kong",kl_central
9981089b-53ec-11f1-9688-1ab7d6ca2563,exhibition,,"Resonance – Transforming the atmosphere and feeling of space, Jun Tanaka",2026-05-22~2026-07-24,['https://wamonoart.com/resonance/'],wamono art,wamono art,香港黃竹坑道49號得力工業大廈10樓A室,"49 Wong Chuk Hang Rd, Hong Kong",hk_south
99320397-53ec-11f1-9688-1ab7d6ca2563,exhibition,,Synesthesia – Aki Lumi x Yuki Indoor,2026-05-22~2026-07-24,['https://wamonoart.com/synesthesia/'],wamono art,wamono art,香港黃竹坑道49號得力工業大廈10樓A室,"Unit A, 10/F, Derrick Industrial Building, 49 Wong Chuk Hang Rd, Hong Kong",hk_south
3cb585b9-53ec-11f1-9688-1ab7d6ca2563,exhibition,,San Gimignano,2026-05-06~2026-06-19,['https://www.solunafineart.com/san-gimignano'],Soluna Fine Art,Soluna Fine Art,香港上環西街52號地下,"G/F, 52 Sai Street, Sheung Wan, Hong Kong",hk_central_west
2cc0adbe-53ec-11f1-9688-1ab7d6ca2563,exhibition,,Ha Bik Chuen: 1960s–70s,2026-05-22~2026-08-07,['https://www.rossirossi.com/exhibition/ha-bik-chuen-1960s-70s'],Rossi & Rossi,Rossi & Rossi,香港黃竹坑道54號 M Place 11樓,,hk_south
8819d190-53eb-11f1-9688-1ab7d6ca2563,exhibition,林志鵬（編號 223）： 關係副本,Lin Zhipeng (No. 223) : Relationship Duplicates,2026-05-16~2026-06-27,['https://www.desarthe.com/exhibitions/Relationship Duplicates/press'],DE SARTHE 德薩畫廊,DE SARTHE,香港黃竹坑道29號維他大廈A座2樓,29 Wong Chuk Hang Road,hk_south
5946ee9a-53eb-11f1-9688-1ab7d6ca2563,exhibition,,Soma,2026-05-06~2026-06-12,['https://cbal.com.hk/zh/exhibitions/117-soma-group-exhibition-curated-by-shirky-chan/overview/'],Contemporary by Angela Li,Contemporary by Angela Li,香港上環荷李活道248號,"248 Hollywood Road, Sheung Wan, Hong Kong",hk_central_west
4b9b98e0-53eb-11f1-9688-1ab7d6ca2563,exhibition,,City of Lights | Keith Macgregor,2026-06-18~2026-10-04,['https://bluelotus-gallery.com/new-events/city-of-lights-keith-macgregor'],Blue Lotus Gallery,Blue Lotus Gallery,香港島太平山磅巷28號,"28 Pound Lane, Tai Ping Shan, Hong Kong Island, Hong Kong",hk_central_west
37f0f037-53eb-11f1-9688-1ab7d6ca2563,exhibition,,"Bosco Sodi, Scroll Paintings",2026-05-29~2026-09-04,['https://www.axel-vervoordt.com/gallery/exhibitions/bosco-sodi-scroll-paintings'],Axel Vervoordt 維伍德畫廊,Axel Vervoordt Gallery,香港黃竹坑道62號科達設計中心21樓,"21F, Coda Designer Centre, 62, Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
0ccc3cb0-53eb-11f1-9688-1ab7d6ca2563,exhibition,,Josephine Turalba: We are the Sea,on view from 2026-06-02,['https://www.10chancerylanegallery.com/exhibitions/195-josephine-turalba-we-are-the-sea-curated-by-caroline-ha-thuc/'],10 Chancery Lane Gallery 10號贊善里畫廊,10 Chancery Lane Gallery,香港中環贊善里10號,,hk_central_west
06ce2ffb-53eb-11f1-9688-1ab7d6ca2563,exhibition,《風景志》—攝影 & 繪畫展,The Landscape as Chronicle— Photography & Painting Showcase,2026-05-13~2026-06-25,['https://www.hkas.edu.hk/events/the-landscape-as-chronicle-photography-painting-showcase-jockey-club-atrium/'],香港藝術中心賽馬會展廊,"Jockey Club Atrium, Hong Kong Arts Centre",香港灣仔港灣道2號,"2 Harbour Road, Wanchai, Hong Kong",hk_wanchai
5cd349f6-5112-11f1-a02e-1ab7d6ca2563,exhibition,舒芙蕾,Soufflé,2026-05-22~2026-07-24,['https://www.instagram.com/p/DYT5smGgMtu'],MAYAO,MAYAO,香港黃竹坑道49號得力工業大廈10E,"10E, Derrick Industrial Building, 49 Wong Chuk Hang Rd, Hong Kong",hk_south
b2cce5b4-5027-11f1-a02e-1ab7d6ca2563,exhibition,《Dododoodle》 手繪作品展,Dododoodle Hand-painted Exhibition,2026-05-15~2026-06-06,['https://www.instagram.com/iamuglyyeah/reel/DXyb1YkIChP/'],ba d'arts 藝趴,ba d'arts,上環德輔道西32-36號利豐商業大廈11樓全層,"11/F, Lee Fung Commercial Building, 32-36 Des Voeux Rd West, Sheung Wan HK",hk_central_west
b674c25e-4819-11f1-8736-1ab7d6ca2563,exhibition,魔法輸入中⋯,Magic in the Room,2026-05-08~2026-06-06,['https://www.instagram.com/tbc.zine/p/DXwGLx8lGni/'],3678,3678,灣仔軒尼詩道365-367號富德樓8樓,"8/F, Foo Tak Building, 365–367 Hennessy Road, Wan Chai, Hong Kong",hk_wanchai
0dcd3e50-4812-11f1-8736-1ab7d6ca2563,exhibition,,Weight & Trace by Alex See and Simon Shingleton,2026-05-08~2026-06-08,['https://www.wyndhamsocial.com/social-happening-detail.php?id=131'],雲咸街 33 號,Wyndham Social,香港中環,"Central, Hong Kong",hk_central_west
cb2bdb82-4811-11f1-8736-1ab7d6ca2563,exhibition,而我深深地愛着你,and i love you dearly,2026-05-09~2026-06-04,['https://www.hart.haus/exhibitions/and-i-love-you-dearly'],HART Haus,HART Haus,香港堅尼地城士美非路12P號祥興工業大廈,"Unit 12P, Cheung Hing Industrial Building, 12P Smithfield, Kennedy Town, Hong Kong",hk_central_west
901fd958-4811-11f1-8736-1ab7d6ca2563,exhibition,自游分子 - 游離體制外的新生代,FREE RADICALS - New expressions from a detached generation,2026-05-23~2026-06-20,['https://www.goethe.de/ins/hon/en/ver.cfm?event_id=27272022'],Goethe-Institut Hongkong 香港歌德學院,Goethe-Gallery,香港灣仔港灣道2號香港藝術中心14樓,"14/F Hong Kong Arts Centre 2 Harbour Road, Wan Chai Hong Kong",hk_wanchai
7a9180ab-4811-11f1-8736-1ab7d6ca2563,exhibition,拍住上—光影裡並肩馳騁的我們,Better Together – Partnering Up for Hong Kong Movies | Tai Kwun,2026-06-23~2026-10-04,['https://www.taikwun.hk/zh/programme/detail/better-together-partnering-up-for-hong-kong-movies/1795'],Tai Kwun 大館,Tai Kwun,香港中環荷李活道10號,"10 Hollywood Road, Central, Hong Kong",hk_central_west
c53d27a6-4810-11f1-8736-1ab7d6ca2563,exhibition,迪蘭·多：筏,Dylan Doe: The Raft,2026-05-04~2026-06-25,['https://www.leogallery.com.cn/zh/exhibitions/176-leo-gallery-hong-kong-dylan-doe-the'],Leo Gallery 獅語畫廊,Leo Gallery,香港上環西街46號,"46 West Street, Sheung Wan, Hong Kong",hk_central_west
ab283988-4810-11f1-8736-1ab7d6ca2563,exhibition,對倒: 角谷紀章、原澤亨輔,"Intersection: KISHO KAKUTANI, KOSUKE HARASAWA",2026-05-16~2026-07-04,['https://www.whitestone-gallery.com/zh-hant/blogs/gallery-exhibitions/hk-kakutani-harasawa-052026'],Whitestone Gallery 白石畫廊,Whitestone Gallery,香港黃竹坑道54號 M Place 7樓,"7/F, M Place, 54 Wong Chuk Hang Road, Hong Kong",hk_south
4c41b0cf-4810-11f1-8736-1ab7d6ca2563,exhibition,離線回憶：前互聯網時代香港同志印刷品檔案館,OFFLINE MEMORIES: The Hong Kong LGBTQ+ Archive of Printed Matter from the Pre-Internet Era,2026-06-18~2026-07-19,['https://tomorrowmaybehk.com/offline-memories'],TOMORROW MAYBE,TOMORROW MAYBE,香港佐敦彌敦道380號香港逸東酒店4樓,"4/F Eaton HK, 380 Nathan Road, Jordan, Hong Kong",kl_west
dab2a216-47bb-11f1-99df-1ab7d6ca2563,exhibition,落幕曲,After Epilogue,2026-05-17~2026-06-19,['https://www.instagram.com/judy.kong/p/DX6nurRD8A5'],POINTSMAN,POINTSMAN,香港西營盤第二街119號,"119 Second Street, Sai Ying Pun, Hong Kong",hk_central_west
df4af65e-423f-11f1-81dc-dafe16e01704,exhibition,光。一直都在,"Still, With Us",2026-05-15~2026-06-14,"['https://www.wyndhamsocial.com/social-happening-detail.php?id=129', 'https://www.wyndhamsocial.com/social-happening-detail.php?id=130']",雲咸街 33 號,Wyndham Social,香港中環,"Central, Hong Kong",hk_central_west
d187b85d-423f-11f1-81dc-dafe16e01704,exhibition,林建才「從繪本到家的距離」,Kinchoi Lam “The Journey from Stories to Home”,2026-04-23~2026-06-21,['https://www.pmq.org.hk/event/pmq-picture-book-library-start-from-here-kinchoi-lam-the-journey-from-stories-to-home/?lang=ch'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
a0c6eae6-423f-11f1-81dc-dafe16e01704,exhibition,我們的藝術小平台4.0 - 我和名畫的對話,Our Art Platform 4.0,2026-05-29~2026-06-01,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9957'],JCCAC 賽馬會創意藝術中心 藝廊,JCCAC Jockey Club Creative Arts Centre Gallery,香港九龍石硤尾白田街30號,"30, Pak Tin Street, Shek Kip Mei, Kowloon, Hong Kong",kl_west
1a893d77-423e-11f1-81dc-dafe16e01704,exhibition,,Jon Poblador: San Gimignano,2026-05-06~2026-06-19,['http://solunafineart.com/event-details/opening-reception-of-jon-poblador-san-gimignano'],Soluna Fine Art,Soluna Fine Art,香港上環西街52號地下,"G/F, 52 Sai Street, Sheung Wan, Hong Kong",hk_central_west
bd20c4da-423c-11f1-81dc-dafe16e01704,exhibition,巴黎新聲音: 記憶與物質之間,New Voices in Paris Now: Between Memory and Matter,2026-05-30~2026-08-29,['https://www.alisan.com.hk/tc/exhibition-detail?id=276'],藝倡沙龍,Alisan Atelier,香港香港仔田灣海旁道7號興偉中心1904,"1904 Hing Wai Centre, 7 Tin Wan Praya Road, Aberdeen, Hong Kong",hk_south
bd742697-423c-11f1-81dc-dafe16e01704,exhibition,巴黎的中國先鋒派,The Chinese Avant-Garde in Paris,2026-05-21~2026-08-14,['https://www.alisan.com.hk/tc/exhibition-detail?id=277'],藝倡畫廊,Alisan Fine Arts,香港中環雲咸街21號雲咸商業中心5樓,,hk_central_west
8e7396c7-3c64-11f1-81dc-dafe16e01704,exhibition,艾瑞克·列維、佐伊·烏夫里耶:《靠近》,Arik Levy & Zoé Ouvrier - Come Closer,2026-05-14~2026-07-04,['https://www.tangcontemporary.com/艾瑞克佐依2026靠近'],Tang Contemporary Art 當代唐人藝術中心（中環）,Tang Contemporary Art (Hong Kong Central Space),香港中環皇后大道中80號 H Queen's 10樓,"10/F, H Queen's, 80 Queen's Road Central, Central, Hong Kong",hk_central_west
6c39ba9b-39f5-11f1-81dc-dafe16e01704,exhibition,天馬行空,A Ride in Fantasies,2026-05-04~2026-06-29,['https://www.kwaifunghin.com/zh/exhibitions/115-a-ride-in-fantasies-kwai-fung-hin-art-gallery/overview'],Kwai Fung Hin 季豐軒,Kwai Fung Hin,香港中環皇后大道中30號娛樂行9樓A,"Office A, 9/F, Entertainment Building, 30 Queen’s Road Central, Central, Hong Kong",hk_central_west
4127d94c-387f-11f1-81dc-dafe16e01704,exhibition,PMQ 繪本館「START FROM HERE」,PMQ Picture Book Library “START FROM HERE”,2026-04-22~2027-03-30,['https://www.pmq.org.hk/event/pmq-picture-book-library-start-from-here/?lang=ch'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
485e9064-300c-11f1-bb7f-dafe16e01704,exhibition,,"Alia Ahmad: In Time, a Bloom",2026-05-19~2026-06-26,['https://www.whitecube.com/gallery-exhibitions/alia-ahmad-hong-kong-2026'],White Cube 白立方畫廊,White Cube,香港中環干諾道中50號,"50 Connaught Road Central, Central, Hong Kong",hk_central_west
b2fc69e6-0a83-11f1-8081-dafe16e01704,exhibition,嶺南一脈：鄭少忠繪畫展暨榮藝書畫會顧問作品特邀展,Calligraphy and Painting Exhibition,2026-05-02~2026-08-02,['https://www.lcsd.gov.hk/clpss/tc/search/culture/DetailForm.do?id=179800'],香港中央圖書館,,,,
