id,category,title_zh,title_en,opening_periods,websites,venue_zh,venue_en,address_zh,address_en,district
06861f3a-1314-11f1-aa3f-dafe16e01704,exhibition/commercial,,"In Reality Ant, Ngai Wing-Lam Solo Exhibition",2026-01-23~2026-04-10,['https://www.instagram.com/p/DUFLQBDEWcZ'],宇田津鮨, Udatsu Sushi,九龍尖沙咀廣東道2A號富衛1881公館,"FWD HOUSE 1881, 2A Canton Road, Tsim Sha Tsui, Kowloon",kl_west
5fce64b2-1310-11f1-aa3f-dafe16e01704,exhibition/commercial,《人野共樂園》互動藝術展覽,Wild Togetherland Interactive Art Exhibition,2025-12-11~2026-03-02,['https://www.airside.com.hk/zh-hk/happenings/wild-togetherland-interactive-art-exhibition'],GATE33藝文館,GATE33 Art House,香港九龍啟德AIRSIDE三樓,"312 Shop No. 33, Gate 33 Art House, Hong Kong",kl_east
6592f10e-f8fa-11f0-8f8a-dafe16e01704,exhibition/commercial,永恆綻放,An Everlasting Bloom,2026-01-22~2026-02-24,['https://yidi.art/exhibitions/an-everlastin-bloom'],Pacific Place 太古廣場,,香港金鐘道88號,,hk_central_west
eb6a50dd-f131-11f0-8f8a-dafe16e01704,exhibition/commercial,橋村大作、橋村野美知,The Art of Glasswork,2026-01-08~2026-01-18,['https://www.instagram.com/p/DSpIA1Cky4x'],WAKA Artisans,,香港上環摩羅上街40A,,hk_central_west
001e95f8-fb4c-11f0-8bdb-dafe16e01704,exhibition/education,創新演煉,PROTOTYPING:,2026-01-29~2026-04-26,['https://www.cityu.edu.hk/bg/exhibitions/current-exhibitions'],香港城市大學般哥展覽館,"Indra and Harry Banga Gallery, City University of Hong Kong",香港九龍塘達之路,"Tat Chee Avenue, Kowloon Tong, Kowloon",kl_west
6e00d35d-fb19-11f0-8bdb-dafe16e01704,exhibition/education,共享空間：香港藝術學院和RMIT墨爾本藝術學院合作繪畫項目,Shared Space – HKAS and RMIT Drawing Project,2026-01-25~2026-02-26,"['https://www.hkas.edu.hk/events/shared-space-hkas-and-rmit-drawing-project', 'https://hkac.org.hk/calendar_detail/?u=uZOuPk6irUA']",香港藝術學院藝廊,The Gallery of Hong Kong Art School,香港灣仔港灣道2號香港藝術中心10樓,"10/F, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
65a77a4f-f8f6-11f0-8f8a-dafe16e01704,exhibition/education,丙午說馬,Celebrating the Year of the Horse,2026-01-23~2026-05-24,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/101'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
065b1b28-f1bd-11f0-8f8a-dafe16e01704,exhibition/education,「不物于物 - 中國美術學院 手工藝術學院教師作品 香港展」,Beyond Tangible Objects - Hong Kong Exhibition of Faculty Works from School of Craft Art China Academy of Art,2026-01-27~2026-02-19,['https://hkac.org.hk/calendar_detail/?u=beyond_tangible_objects2026'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
d8e9d113-e1ff-11f0-8ee1-dafe16e01704,exhibition/education,框內。框外：無限想像世界,Inside and Outside the Frame: A World of Infinite Imagination,2026-01-09~2026-01-10,['https://hkadc-islandsouth.hk/zh-hk/events/48'],香港藝術發展局展藝館,ADC Artspace,香港黃竹坑業勤街39號 Landmark South 地下UG層,"G/F, 39 Yip Kwan Street, Wong Chuk Hang, Hong Kong",hk_south
e98c98d8-df1f-11f0-9a41-dafe16e01704,exhibition/education,坪洲故事 香港科技大學 創意藝術攝影學生,"Stories of Peng Chau | Students of Creative Arts course, Division of Humanities, HKUST",2025-12-13~2026-02-12,['https://www.instagram.com/p/DSCS9hskzrN/?igsh=Y3Z5aXRieHRqOHl0'],想說咖啡,,坪洲永興街27號地舖,,islands
5de7c4c1-da6e-11f0-9a41-dafe16e01704,exhibition/education,佛教真如李琴芝紀念幼稚園/幼兒中心學生展覽,Intangible Cultural Heritage - Buddhist Chun Yue Lee Kam Zi Memorial Kindergarten Student Art Exhibition,2026-01-15~2026-01-16,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9833'],JCCAC 賽馬會創意藝術中心 藝廊,JCCAC Jockey Club Creative Arts Centre Gallery,九龍石硤尾白田街30號,"30 Pak Tin Street, Shek Kip Mei, Kowloon",kl_west
0be749df-cc4f-11f0-9166-dafe16e01704,exhibition/education,文符交織： 印尼伊卡的絣織意像,Woven Threads: The Art of Ikat in Indonesia,2025-12-11~2026-01-14,['https://umag.hku.hk/tc/exhibition/symbols-of-identity-ikat-textiles-from-indonesia'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
16bf289d-cb37-11f0-b256-dafe16e01704,exhibition/education,修持： 趙海天繪畫五十年,Zhao Hai Tien— Cultivation: 50 Years of Painting,2025-12-10~2026-03-01,['https://umag.hku.hk/tc/exhibition/zhao-hai-tien-cultivation-50-years-of-painting'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
0a73e514-c773-11f0-b256-dafe16e01704,exhibition/education,元青花：景德鎮考古新發現,Yuan Blue and White: New Discoveries from Jingdezhen,2025-11-20~2026-03-28,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/100'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
3909a2fe-c773-11f0-b256-dafe16e01704,exhibition/education,香港藝術學院二十五周年展覽,Hong Kong Art School 25th Anniversary Exhibition,2025-12-10~2026-01-08,['https://www.hkas.edu.hk/events/hkas-25th-anniversary-exhibition'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
632abcea-c02f-11f0-b256-dafe16e01704,exhibition/education,多元未來 — Ars Electronica 與 HKDI 電子藝術展,Pluriversal Futures – A Prix Ars Electronica Exhibition in collaboration with HKDI,2025-11-28~2026-04-05,['https://hkdi.edu.hk/tc/hkdi_gallery/exhibition/arselectronica'],香港知專設計學院,Hong Kong Design Institute,香港將軍澳景嶺路3號,"3 King Ling Road, Tseung Kwan O, New Territories",kl_east
d581f0be-b529-11f0-afa2-dafe16e01704,exhibition/education,琺海墨林——黃氏家族百年珍藏,,2025-08-28~2026-03-21,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/98'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
eae4d181-b529-11f0-afa2-dafe16e01704,exhibition/education,銀匠瑰寶：日本御製糖果盒,,2025-11-04~2026-02-07,['https://umag.hku.hk/tc/exhibition/japanese-jewels-imperial-silver-bonbonnieres'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
eaff41e2-b529-11f0-afa2-dafe16e01704,exhibition/education,手造手持：宋至清代文人書齋青銅器,,2025-10-10~2026-01-04,['https://umag.hku.hk/tc/exhibition/handmade-and-handheld-song-to-qing-dynasty-chinese-bronzes-for-the-scholars-studio'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
041e4317-0181-11f1-a3e3-dafe16e01704,exhibition/festival,春風有型——多元藝術及文創展,Embodied Zephyr - A Fusion of Contemporary Art and Cultural Innovation,2026-01-01~2026-01-07,['https://www.hkfringeclub.com/zh/whatson/2555-春風有型——多元藝術及文創展.html'],Fringe Club 藝穗會陳麗玲畫廊,"Anita Chan Lai-ling Gallery, Fringe Club",香港中環下亞厘畢道2號,"2 Lower Albert Road, Central, Hong Kong",hk_central_west
a87b92cc-ea2d-11f0-8ee1-dafe16e01704,exhibition/festival,2025年大華銀行水墨藝術節,2025 UOB Art In Ink Festival,2025-12-19~2026-01-03,['https://www.artininkfestival.com.hk/index.zh'],WestK 西九文化區,WestK,香港西九文化區,"West Kowloon Cultural District, Hong Kong",kl_west
02233456-e949-11f0-8ee1-dafe16e01704,exhibition/festival,和匠心傳,Wa!Craftlink,2025-12-23~2026-01-03,['https://www.pmq.org.hk/event/wacraftlink-jan26/?lang=ch'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
9ed72fb3-da6f-11f0-9a41-dafe16e01704,exhibition/festival,HASS Fest: XO 異彩藝術家獎 2025 入圍作品展覽,HASS Fest: XO Prize 2025 Finalists Exhibition,2025-12-11~2026-01-03,['https://tomorrowmaybehk.com/hass-fest-xo-prize'],TOMORROW MAYBE,TOMORROW MAYBE,香港佐敦彌敦道380號香港逸東酒店4樓,"4/F Eaton HK, 380 Nathan Road, Jordan, Hong Kong",kl_west
9d15a564-d497-11f0-a522-dafe16e01704,exhibition/festival,多一點藝術節2026 加載中,A Bit More Than Arts Festival 2026 Loading...,2026-01-23~2026-02-02,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9828'],JCCAC 賽馬會創意藝術中心 藝廊,JCCAC Jockey Club Creative Arts Centre Gallery,九龍石硤尾白田街30號,"30 Pak Tin Street, Shek Kip Mei, Kowloon",kl_west
713ad011-33ba-11f1-887f-dafe16e01704,exhibition/gallery,無償,"I have your back, do you have mine?",2026-01-31~2026-02-13,['https://www.instagram.com/precedeeartspace/p/DUAv6Egkz6o'],PRÉCÉDÉE,PRÉCÉDÉE,香港油麻地上海街304號,"304 Shanghai Street, Yau Ma Tei, Hong Kong",kl_west
891461b7-1312-11f1-aa3f-dafe16e01704,exhibition/gallery,雙向奔赴：林風眠與畢加索,Dual Pursuit Lin Fengmian and Picasso,2025-03-16~2026-03-15,['https://amandaweigallery.com/zh/exhibitions/46-two-way-trip-lin-fengmian-picasso/overview'],魏畫廊 WEI GALLERY,Wei Gallery,香港半山區漆咸徑1號,"1 Chatham Path, Mid-Levels, Hong Kong",hk_central_west
89146cd8-1312-11f1-aa3f-dafe16e01704,exhibition/gallery,迴光浮影：記憶的邊界,What the Light Remembers,on view from 2025-09-04,['https://amandaweigallery.com/zh/exhibitions/48-what-the-light-remembers/overview'],魏畫廊 WEI GALLERY,Wei Gallery,香港半山區漆咸徑1號,"1 Chatham Path, Mid-Levels, Hong Kong",hk_central_west
5fce9725-1310-11f1-aa3f-dafe16e01704,exhibition/gallery,,H.O.M.E Kalyan Yim's Solo Exhibition,2026-01-22~2026-03-07,['https://www.instagram.com/tinyspacegallery/p/DTZ0JjLifGW'],Tiny Space Gallery,"Tiny Space Gallery, 32-34 Tai Ping Shan Street, Sheung Wan",香港上環太平山街32-34號,"21 Wong Chuk Hang Road, Sheung Wan, Hong Kong",hk_central_west
2f2259ea-0b17-11f1-8081-dafe16e01704,exhibition/gallery,白駒過隙——陳湘波馬年迎春畫展,TEMPUS FUGIT — Chen Xiangbo’s Fine-Brush Paintings Show for Ringing The Year of Pony,2026-01-23~2026-04-06,['https://www.ygalleryhk.com/tempusfugit'],Y Gallery 弈畫廊,Y Gallery,黃竹坑香葉路22號S22,,hk_south
b09f18cd-0254-11f1-a3e3-dafe16e01704,exhibition/gallery,新景,Visions of Renewal,2026-01-29~2026-02-03,['https://www.touchgalleryhk.com/zh/visions-of-renewal'],Touch Gallery,Touch Gallery,香港中環荷李活道10號大館03-201 & 202舖,"Shop 03-201 & 202, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
16818d3e-0175-11f1-a3e3-dafe16e01704,exhibition/gallery,【仲春・澄心】2026新春限定展,Heart of Spring · Lucid Flow ,2026-01-31~2026-02-27,['https://zh.touchceramics.com/2026-lunar-new-year-exhibition'],Touch Ceramics,Touch Ceramics,香港中環荷李活道10號大館03-203舖,"Shop 03-203, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
c09844a4-0174-11f1-a3e3-dafe16e01704,exhibition/gallery,林穎詩個展： 《思緒的房間》,"Lam Wing Sze Solo Exhibition: ""Room for Thoughts""",2026-01-30~2026-02-27,['https://scgallery.art/exhibition-list/lam-wing-sze-solo-exhibitionroom-for-thoughts'],SC Gallery,,香港黃竹坑道53號新業大廈1902室,,hk_south
15b31c4a-0174-11f1-a3e3-dafe16e01704,exhibition/gallery,福井 良之助: 回顧展,Ryonosuke Fukui: Retrospective Exhibition,2026-01-30~2026-02-27,['https://www.ifart.sg/ch/exhibition/ryonosuke-fukui-retrospective-exhibition'],I.F. Gallery,I.F. Gallery,香港中環雲咸街18號,"18 Wyndham Street, Central, Hong Kong",hk_central_west
13feb895-0172-11f1-a3e3-dafe16e01704,exhibition/gallery,MOLLY 20週年特展・香港站,MOLLY 20th Anniversary Exhibition,2026-01-24~2026-02-10,['https://www.westk.hk/tc/event/molly-20th-anniversary-exhibition'],藝術公園藝術展亭,"Arts Pavilion, Art Park",香港西九文化區博物館道18號,"18 Museum Drive, West Kowloon Cultural District, Kowloon, Hong Kong",kl_west
cf145a1e-fbf9-11f0-a3e3-dafe16e01704,exhibition/gallery,他者的他者 譚敏濠個展,An-Other Manet Tam Man Ho Solo Exhibition,2026-01-24~2026-02-22,['https://www.instagram.com/p/DTSljRViQjq'],牛棚藝術村,,九龍土瓜灣馬頭角道63號,,kl_central
b36941a9-fb26-11f0-8bdb-dafe16e01704,exhibition/gallery,,‘EDIT’ BY TIDE,2026-01-17~2026-03-07,['https://www.wkm.gallery/belowground-tide-edit'],WKM Gallery,WKM Gallery,香港黃竹坑道62號科達設計中心20樓,"20/F, Coda Designer Centre, 62 Wong Chuk Hang Road, Hong Kong",hk_south
a2c6987d-fb24-11f0-8bdb-dafe16e01704,exhibition/gallery,譚坦 • 許良 雙個展,Tan Tan · Xu Liang duo solo exhibition,2026-01-15~2026-02-05,['https://www.instagram.com/p/DTrpbj3Cd1e'],Illuminati Fine Art 明畫廊,,香港中環荷李活道31號-33號,,hk_central_west
152d0c9c-f8f9-11f0-8f8a-dafe16e01704,exhibition/gallery,重構敍事,REIMAGINED NARRATIVES,2026-01-21~2026-02-21,['https://www.karinwebergallery.com/exhibitions/reimagined-narratives'],Karin Weber Gallery 凱倫偉伯畫廊,Karin Weber Gallery,香港中環鴨巴甸街20號永福樓地下,"20 Aberdeen Street, Central, Hong Kong",hk_central_west
2dd0f9c1-f8f9-11f0-8f8a-dafe16e01704,exhibition/gallery,,Enchanted Visions,2025-12-12~2026-02-13,['https://www.kwaifunghin.com/zh/exhibitions/111-enchanted-visions-kwai-fung-hin-art-gallery-hong-kong/overview'],Kwai Fung Hin 季豐軒,,香港中環皇后大道中30號娛樂行9樓A,,hk_central_west
1c910733-f8fa-11f0-8f8a-dafe16e01704,exhibition/gallery,努里婭・莫拉：瀑布和喜鵲,NURIA MORA: Waterfalls and Magpies,2026-01-30~2026-03-13,['https://www.whitestone-gallery.com/zh-hant/blogs/gallery-exhibitions/hk-nuria-mora-012026'],Whitestone Gallery 白石畫廊,Whitestone Gallery,香港黃竹坑道54號 M Place 7樓,"7/F, M Place, 54 Wong Chuk Hang Road, Hong Kong",hk_south
d1a5fbda-f90c-11f0-8bdb-dafe16e01704,exhibition/gallery,看透 ｜不透,SEEN | UNSEEN,2026-01-28~2026-02-07,['https://www.hkfringeclub.com/zh/whatson/2568-看透+｜不透.html'],Fringe Club 藝穗會陳麗玲畫廊,"Anita Chan Lai-ling Gallery, Fringe Club",香港中環下亞厘畢道2號,"2 Lower Albert Road, Central, Hong Kong",hk_central_west
5bfba35c-f465-11f0-8f8a-dafe16e01704,exhibition/gallery,漫延,Lingering,2026-01-09~2026-02-05,['https://www.instagram.com/p/DTFb2fdkeN6'],Yrellag Gallery,Yrellag Gallery,中環太子臺13A號,"13A Prince's Terrace, Central, Hong Kong",hk_central_west
1b3c76ba-f4ca-11f0-8f8a-dafe16e01704,exhibition/gallery,白色低語：張煒詩 田中知美 陶藝雙人展,Whispers of White: A Duo Exhibition of Ceramists Rachel Cheung and Tomomi Tanaka,2026-01-23~2026-02-10,['https://www.contemporarycraftscentrehk.com/post/whispers-of-white-rachel-cheung-tomomi-tanaka'],Contemporary Crafts Centre,Contemporary Crafts Centre,香港中環荷李活道10號大館03-102舖,"Shop 03-102, Tai Kwun, 10 Hollywood Road, Central, Hong Kong",hk_central_west
88a61368-f4ca-11f0-8f8a-dafe16e01704,exhibition/gallery,色彩聚匯：歡騰新年慶,Chromatic Convergence: A Colorful New Year Celebration,2026-01-16~2026-03-13,['https://www.galeriekoo.one/events/2026/1/17/chromatic-convergence-a-colorful-new-year-celebration-'],Galerie Koo 雍廷序畫廊,Galerie Koo,香港黃竹坑道54號萬事昌集團大廈1701室,"Unit 1701, Multichance Building, 54 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
a0d4f3f6-f4ca-11f0-8f8a-dafe16e01704,exhibition/gallery,樹為何要生長，直到時間盡頭？,Why do trees grow till the end of time?,2026-01-16~2026-02-13,['https://www.galleryexit.com/202602.html'],Gallery EXIT 安全口畫廊,Gallery EXIT,香港香港仔田灣興和街25號大生工業大廈,"Tai Sang Industrial Building, 25 Hing Wo Street, Tin Wan, Aberdeen, Hong Kong",hk_south
a0eff13d-f4ca-11f0-8f8a-dafe16e01704,exhibition/gallery,周紫羚《蔓延》,Elpis CHOW: Sprawl ,2026-01-16~2026-03-06,['https://www.galleryexit.com/202601.html'],Gallery EXIT 安全口畫廊,Gallery EXIT,香港香港仔田灣興和街25號大生工業大廈,"Tai Sang Industrial Building, 25 Hing Wo Street, Tin Wan, Aberdeen, Hong Kong",hk_south
ee030939-f4ca-11f0-8f8a-dafe16e01704,exhibition/gallery,"LOUSY, 梁大偉：美點雙輝","LOUSY, David Leung: DOUBLE UMAMI",2026-01-29~2026-03-06,['https://jpsgallery.com/exhibition/double-umami'],JPS Gallery,JPS Gallery,香港中環士丹頓街88-90號地下,"G/F, 88-90 Staunton Street, Central, Hong Kong",hk_central_west
11adb373-f4cb-11f0-8f8a-dafe16e01704,exhibition/gallery,賈一瑞：潑賴引力,Yirui Jia: Play Gravity,2026-01-25~2026-03-13,['https://kiangmalingue.com/zh/exhibitions/yirui-jia-play-gravity-2'],Kiang Malingue 馬凌畫廊,Kiang Malingue,香港灣仔適安街10號,"10 Sik On Street, Wan Chai, Hong Kong",hk_wanchai
6ee1770d-f4cd-11f0-8f8a-dafe16e01704,exhibition/gallery,([[o]]) 鈴： 感知共振,([[o]]) BELLS: THE RESONANCE OF PERCEPTIONS,2026-01-29~2026-02-21,['https://www.jccac.org.hk/?a=group&id=c_1&doc_id=9867'],本陶藝社 Indige Studio,Indige Studio,九龍石硤尾白田街30號 賽馬會創意藝術中心 JCCAC L5-22,"L5-22, JCCAC, 30 Pak Tin Street, Shek Kip Mei, Kowloon",kl_west
90e118a5-f4cd-11f0-8f8a-dafe16e01704,exhibition/gallery,從⼼所欲7050：謝克當代藝術創作及收藏展,MAVERICK 7050 : Xie Ke Art & Collection Exhibition,2026-01-16~2026-01-21,['https://hkac.org.hk/calendar_detail/?u=maverick7050'],香港藝術中心,Hong Kong Arts Centre,香港灣仔港灣道2號,"2 Harbour Road, Wan Chai, Hong Kong",hk_wanchai
