id,category,title_zh,title_en,opening_periods,websites,venue_zh,venue_en,address_zh,address_en,district
3d339ac6-252b-11f1-a125-dafe16e01704,exhibition/education,《地球的色彩 ─ 與氣候對話》展覽,‘Earth's Palette – Climate Dialogues’ Exhibition,2026-03-13~2026-04-27,['https://www.mocc.cuhk.edu.hk/zh-tw/news/2026/1412-earth-s-palette-climate-dialogues-exhibition'],香港中文大學賽馬會氣候變化博物館,"Jockey Club Museum of Climate Change, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
2615c9ac-1b74-11f1-b7f4-dafe16e01704,exhibition/education,傳統與至善——中瑞剪藝對話,Traditional and Excellence – A Dialogue Between Swiss Paper Cutting and Chinese Paper Arts,2026-03-19~2026-06-06,['https://umag.hku.hk/tc/exhibition/tradition-perfection-paper-cuttings-from-china-switzerland'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
0c1b4ff1-1793-11f1-885e-dafe16e01704,exhibition/education,香港浸會大學平行展覽：顯像與索引之間,HKBU Parallel Exhibition of Art Basel Hong Kong 2026: Between Image and Index,2026-03-18~2026-04-11,['https://ava.hkbu.edu.hk/tc/events/betweenimageandindex'],香港浸會大學視覺藝術院,"AVA Gallery, Kai Tak Campus, Hong Kong Baptist University",牛頭角觀塘道51號,"51 Kwun Tong Road, Ngau Tau Kok, Kowloon, Hong Kong",kl_east
9418241f-07c4-11f1-98ca-dafe16e01704,exhibition/education,迪特·拉姆斯：少，但更好,"Dieter Rams: Less, but better",2026-02-26~2026-05-02,['https://hkdi.edu.hk/tc/hkdi_gallery/exhibition/dieterrams'],香港知專設計學院,Hong Kong Design Institute,香港將軍澳景嶺路3號,"3 King Ling Road, Tseung Kwan O, New Territories",kl_east
86d7516c-0172-11f1-a3e3-dafe16e01704,exhibition/education,金剛松影︰王新水墨,Reimagining the Diamond Pine: Ink Art of Wang Xin,2026-02-26~2026-05-23,['https://umag.hku.hk/tc/exhibition/reimagining-the-diamond-pine-ink-art-of-wang-xin'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
001e95f8-fb4c-11f0-8bdb-dafe16e01704,exhibition/education,創新演煉,PROTOTYPING:,2026-01-29~2026-04-26,['https://www.cityu.edu.hk/bg/exhibitions/current-exhibitions'],香港城市大學般哥展覽館,"Indra and Harry Banga Gallery, City University of Hong Kong",香港九龍塘達之路,"Tat Chee Avenue, Kowloon Tong, Kowloon",kl_west
65a77a4f-f8f6-11f0-8f8a-dafe16e01704,exhibition/education,丙午說馬,Celebrating the Year of the Horse,2026-01-23~2026-05-24,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/101'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
16bf289d-cb37-11f0-b256-dafe16e01704,exhibition/education,修持： 趙海天繪畫五十年,Zhao Hai Tien— Cultivation: 50 Years of Painting,2025-12-10~2026-03-01,['https://umag.hku.hk/tc/exhibition/zhao-hai-tien-cultivation-50-years-of-painting'],香港大學美術博物館,"University Museum and Art Gallery, HKU",香港薄扶林般咸道90號,"90 Bonham Road, Pokfulam, Hong Kong",hk_central_west
0a73e514-c773-11f0-b256-dafe16e01704,exhibition/education,元青花：景德鎮考古新發現,Yuan Blue and White: New Discoveries from Jingdezhen,2025-11-20~2026-03-28,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/100'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
632abcea-c02f-11f0-b256-dafe16e01704,exhibition/education,多元未來 — Ars Electronica 與 HKDI 電子藝術展,Pluriversal Futures – A Prix Ars Electronica Exhibition in collaboration with HKDI,2025-11-28~2026-04-05,['https://hkdi.edu.hk/tc/hkdi_gallery/exhibition/arselectronica'],香港知專設計學院,Hong Kong Design Institute,香港將軍澳景嶺路3號,"3 King Ling Road, Tseung Kwan O, New Territories",kl_east
d581f0be-b529-11f0-afa2-dafe16e01704,exhibition/education,琺海墨林——黃氏家族百年珍藏,,2025-08-28~2026-03-21,['https://www.artmuseum.cuhk.edu.hk/zh/exhibition/current/detail/98'],香港中文大學文物館,"Art Museum, The Chinese University of Hong Kong",香港沙田,"Shatin, Hong Kong",nt
deda0403-3c5b-11f1-81dc-dafe16e01704,exhibition/festival,LIGHTWAVES 藝光動影,HKWALLS x Sino Group's LIGHTWAVES,2026-03-20~2026-04-20,['https://hkwalls.org/festivals/hkwalls-2026/lightwaves'],尖沙咀中心及帝國中心,Tsim Sha Tsui Centre and Empire Centre,尖沙咀麼地道68號,"68 Mody Road, Tsim Sha Tsui, Kowloon",kl_west
303dc606-28f7-11f1-a125-dafe16e01704,exhibition/festival,,ArtHouse Tai Hang 2026,2026-03-20~2026-03-24,['https://www.arthouseasia.com'],,,大坑,Tai Hang,hk_east
c8cb8074-2528-11f1-a125-dafe16e01704,exhibition/festival,啟德藝術週2026｜數碼．藝術．脈動,Kai Tak Art Week 2026 | Art&Tech: Pulse of the Digital,2026-03-17~2026-03-29,['https://www.kaitaksportspark.com.hk/tc/event/kai-tak-art-week-2026'],啟德展館、啟德零售館及西橋,"Kai Tak Gallery, Kai Tak Mall & West Bridge",香港九龍承啟道38-39號,"38-39 Shing Kai Road, Kowloon, Hong Kong",kl_west
5fcd76f5-1310-11f1-aa3f-dafe16e01704,exhibition/festival,,HKWALLS 2026,2026-03-20~2026-03-28,['https://hkwalls.org/hkwalls-2026'],PMQ元創方,PMQ,香港中環鴨巴甸街35號,"35 Aberdeen Street, Central, Hong Kong",hk_central_west
e79090f6-3d71-11f1-81dc-dafe16e01704,exhibition/gallery,,Irrésistibles,2026-03-12~2026-04-09,['https://www.instagram.com/boogiewoogiephotography/reel/DVLBaRgkg7f'],Boogie Woogie Photography,Boogie Woogie Photography,黃竹坑道56–60號怡華工業大廈8樓,"56-60 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
ab46f470-388f-11f1-81dc-dafe16e01704,exhibition/gallery,萬事亨通,"""Everything is Going to be Alright"" Choi Kichang Solo Exhibition",2026-03-25~2026-04-29,['https://www.jeeumgallery.com/exhibitions/18-everything-is-going-to-be-alright'],Gallery Jeeum 知音畫廊,Gallery Jeeum,香港中環安蘭街9號3樓,"3/F, 9 On Lan Street, Central",hk_central_west
ab474f73-388f-11f1-81dc-dafe16e01704,exhibition/gallery,,A Peculiar Place,2026-03-25~2026-04-29,['https://www.instagram.com/noideagallery/p/DWIV3EbCbNm'],NO IDEA GALLERY,NO IDEA GALLERY,香港中環荷李活道1號華懋荷李活中心1703室,"Suite 1703, Chinachem Hollywood Centre, 1 Hollywood Road, Central, Hong Kong",hk_central_west
5d18a35d-388f-11f1-81dc-dafe16e01704,exhibition/gallery,,The Drama Produce-rs,2026-03-27~2026-05-03,['https://www.instagram.com/kellyhosy/p/DWEDDTwEo7D'],Tiny Space Gallery,Tiny Space Gallery,香港上環太平山街32-34號A1號舖,"32-34 Tai Ping Shan St, Sheung Wan",hk_central_west
b422fdf0-3879-11f1-81dc-dafe16e01704,exhibition/gallery,溫暖而堅定的存在,Those warm and unwavering existences,2026-03-13~2026-04-24,['https://www.grottofineart.com/2026bouiesolo'],Grotto Fine Art 嘉圖現代藝術,Grotto Fine Art,香港筲箕灣東大街17號2樓,"2/f, East 17, No. 17 Main Street East, Shau Kei Wan, Hong Kong",hk_east
fa8e193e-33d9-11f1-887f-dafe16e01704,exhibition/gallery,REMEMBRANCE: A Tribute to the Work of Dinh Q. Lê,REMEMBRANCE: A Tribute to the Work of Dinh Q. Lê,2026-03-19~2026-05-15,['https://www.10chancerylanegallery.com/exhibitions/194-remembrance-a-tribute-to-the-work-of-dinh-curated-by-david-elliott'],10 Chancery Lane Gallery,10 Chancery Lane Gallery,香港中環贊善里10號,"10 Chancery Lane, Central, Hong Kong",hk_central_west
713b220d-33ba-11f1-887f-dafe16e01704,exhibition/gallery,,HEX STATE SERVER,2026-03-18~2026-05-01,['https://www.instagram.com/squarestreetgallery/p/DVyC3oCETIp'],Square Street Gallery,Square Street Gallery,香港上環四方街21號,"21 Square St, Sheung Wan, Hong Kong",hk_central_west
134e056e-300a-11f1-bb7f-dafe16e01704,exhibition/gallery,重識故景 - 快閃展,Reimagine the Familiar - A pop-up exhibition,2026-03-25~2026-08-28,['https://www.alisan.com.hk/tc/exhibition-detail?id=274'],Alisan Fine Arts 藝倡畫廊,Alisan Fine Arts,香港中環雲咸街21號雲咸商業中心5樓,"Hong Kong Central, 21 Yun Xian Street, Yun Xian Commercial Centre, 5/F",hk_central_west
b56a98ef-2bec-11f1-bb7f-dafe16e01704,exhibition/gallery,,OverFlow HKG,2026-03-26~2026-04-20,['https://www.instagram.com/p/DWV4aFzlEZT'],General Purpose CWB,General Purpose CWB,香港銅鑼灣百德街58-64號 General Purpose Store,"58-64 Paterson Street, Causeway Bay, Hong Kong",hk_wanchai
51884550-2923-11f1-a125-dafe16e01704,exhibition/gallery,金絲在動 (Suzanne Au's 陶瓷個人作品展),Gold Thread in Motion (Suzanne Au's Ceramic Solo Exhibition),2026-03-21~2026-04-11,['https://www.pmq.org.hk/event/golden-dynamics-suzanne-aus-ceramic-solo-exhibition/?lang=ch'],Mauolah Muse,Mauolah Muse,香港中環鴨巴甸街35號PMQ元創方H211,"H211, PMQ, 35 Aberdeen Street, Central, Hong Kong",hk_central_west
24c73500-2922-11f1-a125-dafe16e01704,exhibition/gallery,蛙墨王國：在當下,Frog Ink Kingdom: In The Moment,2026-03-24~2026-04-14,['https://yidi.art/exhibitions/frog-ink-kingdom-in-the-moment'],The Shepherd,The Shepherd,香港北角和富道4-6號海景大廈B室,"Flat B, Seaview Mansion, 4-6 Wharf Road, North Point, Hong Kong",hk_east
d86f1dc9-2920-11f1-a125-dafe16e01704,exhibition/gallery,人魚與鳥之事：R E M A個展,On Bird & Mermaid: Solo Exhibition by R E M A,2026-03-23~2026-04-25,['https://www.ifart.sg/ch/exhibition/on-bird-mermaid-solo-exhibition-by-rema'],I.F. Gallery,I.F. Gallery,香港中環雲咸街18號,"18 Wyndham Street, Central Hong Kong",hk_central_west
303cdcc9-28f7-11f1-a125-dafe16e01704,exhibition/gallery,林東鵬客房劇埸,Lam Tung Pang: Guest Room Theater,2026-03-23~2026-03-28,['https://www.instagram.com/p/DWNdYUoD7NV'],裕安大廈,Yue On Building,香港灣仔駱克道146-148號,"18 Lung Cheung Road, Wan Chai, Hong Kong",hk_wanchai
303d96fc-28f7-11f1-a125-dafe16e01704,exhibition/gallery,南天,Horizons (South),2026-03-20~2026-05-09,['http://antenna-space.com/en/hk-horizons-south'],天線空間,Antenna Space,香港黃竹坑道37號利達中心19層,"19/F Leader Centre, 37 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",hk_south
303da72b-28f7-11f1-a125-dafe16e01704,exhibition/gallery,,胡 (هو / who) are you?,2026-03-20~2026-05-08,['https://www.rossirossi.com/exhibition/hu-hw-who-are-you'],Rossi & Rossi,Rossi & Rossi,香港黃竹坑道54號 M Place 11樓,,hk_south
303db6f5-28f7-11f1-a125-dafe16e01704,exhibition/gallery,水生情,Amour Aquatique,2026-03-20~2026-05-29,['https://podiumgallery.com/amour-aquatique'],PODIUM,PODIUM,香港黃竹坑香葉道4號怡達工業大廈9樓D室,"21 Wong Chuk Hang Road, West Kowloon Cultural Centre, Hong Kong",hk_south
8e1eb9c0-28f3-11f1-a125-dafe16e01704,exhibition/gallery,鄭洲：覓人蹤,Zhengzhou: Searching for People,2026-03-24~2026-05-23,['https://kiangmalingue.com/zh/exhibitions/zheng-zhou-seeking-traces-2'],Kiang Malingue 馬凌畫廊,Kiang Malingue,香港灣仔適安街10號,"10 Sik On Street, Wan Chai, Hong Kong",hk_wanchai
